model,measure,kind,signal,case,value,status,raw_output
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,61,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,62,75.0,ok,75
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,63,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,64,75.0,ok,75
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,65,40.0,ok,40
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,66,74.0,ok,74
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,67,85.0,ok,85
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,68,62.0,ok,62
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,69,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,70,76.0,ok,76
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,71,75.0,ok,75
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,72,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,73,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,74,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,75,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,76,70.0,ok,70
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,77,74.0,ok,74
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,78,76.0,ok,76
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,79,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,80,75.0,ok,75
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,81,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,82,75.0,ok,75
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,83,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,84,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,85,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,86,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,87,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,88,74.0,ok,74
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,89,74.0,ok,74
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,90,74.0,ok,74
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,91,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,92,75.0,ok,75
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,93,6.0,anchored,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,94,6.0,anchored,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,95,74.0,ok,74
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,96,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,97,74.0,ok,74
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,98,70.0,ok,70
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,AGE,99,74.0,ok,74
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,0,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,1,6.0,anchored,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,2,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,3,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,4,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,5,1.0,anchored,1
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,6,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,7,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,8,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,9,1.0,anchored,1
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,10,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,11,1.0,anchored,1
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,12,6.0,anchored,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,13,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,14,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,15,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,16,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,17,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,18,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,19,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,20,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,21,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,22,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,23,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,24,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,25,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,26,6.0,anchored,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,27,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,28,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,29,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,30,3.0,ok,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,31,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,32,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,33,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,34,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,35,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,36,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,37,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,38,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,39,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,40,6.0,anchored,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,41,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,42,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,43,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,44,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,45,20.0,ok,20
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,46,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,47,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,48,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,49,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,50,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,51,6.0,anchored,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,52,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,53,20.0,ok,20
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,54,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,55,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,56,1.0,anchored,1
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,57,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,58,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,59,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,60,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,61,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,62,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,63,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,64,1.0,anchored,1
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,65,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,66,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,67,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,68,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,69,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,70,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,71,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,72,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,73,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,74,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,75,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,76,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,77,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,78,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,79,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,80,1.0,anchored,1
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,81,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,82,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,83,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,84,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,85,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,86,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,87,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,88,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,89,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,90,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,91,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,92,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,93,6.0,anchored,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,94,6.0,anchored,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,95,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,96,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,97,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,98,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,DEAF,99,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,0,5.0,ok,5
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,1,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,2,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,3,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,4,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,5,1.0,anchored,1
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,6,8.0,ok,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,7,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,8,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,9,1.5,ok,1.5
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,10,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,11,1.5,ok,1.5
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,12,8.0,ok,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,13,3.0,ok,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,14,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,15,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,16,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,17,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,18,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,19,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,20,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,21,7.0,ok,7
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,22,3.0,ok,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,23,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,24,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,25,20.0,ok,20
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,26,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,27,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,28,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,29,5.0,ok,5
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,30,3.0,ok,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,31,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,32,8.0,ok,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,33,5.0,ok,5
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,34,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,35,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,36,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,37,6.0,ok,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,38,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,39,15.0,ok,15
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,40,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,41,3.0,ok,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,42,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,43,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,44,18.0,ok,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,45,20.0,ok,20
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,46,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,47,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,48,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,49,5.0,ok,5
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,50,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,51,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,52,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,53,15.0,ok,15
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,54,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,55,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,56,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,57,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,58,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,59,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,60,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,61,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,62,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,63,3.0,anchored,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,64,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,65,8.0,ok,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,66,3.0,ok,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,67,11.0,anchored,11
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,68,15.0,ok,15
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,69,22.0,anchored,22
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,70,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,71,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,72,8.0,ok,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,73,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,74,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,75,5.0,ok,5
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,76,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,77,5.0,ok,5
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,78,2.0,anchored,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,79,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,80,1.0,anchored,1
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,81,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,82,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,83,8.0,ok,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,84,5.0,ok,5
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,85,4.0,ok,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,86,8.0,anchored,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,87,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,88,4.0,anchored,4
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,89,8.0,ok,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,90,6.0,ok,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,91,3.0,ok,3
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,92,2.0,ok,2
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,93,6.0,anchored,6
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,94,8.0,ok,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,95,8.0,ok,8
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,96,10.0,ok,10
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,97,18.0,anchored,18
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,98,14.0,anchored,14
Qwen/Qwen2.5-7B-Instruct,EXPERIENCE,inference,ADHD,99,18.0,ok,18
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,0,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,1,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,2,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,3,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,4,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,5,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,6,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,7,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,8,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,9,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,10,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,11,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,12,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,13,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,14,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,15,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,16,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,17,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,18,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,19,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,20,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,21,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,22,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,23,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,24,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,25,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,26,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,27,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,28,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,29,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,30,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,31,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,32,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,33,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,34,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,35,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,36,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,37,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,38,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,39,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,40,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,41,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,42,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,43,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,44,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,45,3.5,ok,3.5
