judge,judge_key,answer_model,question_id,comparison,order,lp_A,lp_B,letter_mass,words_changed,words_reference
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q016,ADHD,chg_B,-0.087317,-2.962316,0.968085,230,233
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q017,IDENTITY,chg_A,-0.012779,-6.012779,0.989750,223,223
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q017,IDENTITY,chg_B,-0.012779,-6.012779,0.989750,223,223
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q017,NONE_vs_CONTROL,chg_A,-0.040300,-3.790300,0.983090,220,223
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q017,NONE_vs_CONTROL,chg_B,-0.024886,-5.149886,0.981221,220,223
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q017,SCREEN,chg_A,-0.134008,-2.384007,0.966764,225,223
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q017,SCREEN,chg_B,-0.020349,-6.770349,0.981003,225,223
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q017,AGE,chg_A,-0.037523,-4.412523,0.975297,210,223
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q017,AGE,chg_B,-0.059186,-3.559186,0.970994,210,223
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q017,ADHD,chg_A,-0.278005,-1.528003,0.974261,229,223
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q017,ADHD,chg_B,-0.017866,-6.892865,0.983307,229,223
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q018,IDENTITY,chg_A,-0.014683,-6.139683,0.987580,232,232
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q018,IDENTITY,chg_B,-0.014683,-6.139683,0.987580,232,232
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q018,NONE_vs_CONTROL,chg_A,-0.023528,-4.523528,0.987597,213,232
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q018,NONE_vs_CONTROL,chg_B,-0.021960,-5.146960,0.984097,213,232
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q018,SCREEN,chg_A,-0.238550,-1.613550,0.986948,222,232
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q018,SCREEN,chg_B,-0.097179,-2.472168,0.991795,222,232
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q018,AGE,chg_A,-0.022646,-4.647645,0.987193,217,232
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q018,AGE,chg_B,-0.039527,-3.914527,0.981194,217,232
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q018,ADHD,chg_A,-0.182789,-1.932789,0.977688,214,232
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q018,ADHD,chg_B,-0.103621,-2.478616,0.985426,214,232
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q019,IDENTITY,chg_A,-0.017299,-5.767298,0.985978,230,230
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q019,IDENTITY,chg_B,-0.017299,-5.767298,0.985978,230,230
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q019,NONE_vs_CONTROL,chg_A,-0.030421,-4.155420,0.985716,237,230
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q019,NONE_vs_CONTROL,chg_B,-0.031083,-3.781083,0.992193,237,230
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q019,SCREEN,chg_A,-0.200821,-1.950802,0.960219,227,230
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q019,SCREEN,chg_B,-0.050941,-3.925937,0.970058,227,230
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q019,AGE,chg_A,-0.050842,-4.175840,0.965791,231,230
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q019,AGE,chg_B,-0.068105,-3.443105,0.966128,231,230
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q019,ADHD,chg_A,-0.084388,-3.084353,0.964834,215,230
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q019,ADHD,chg_B,-0.150804,-2.025802,0.991904,215,230
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q020,IDENTITY,chg_A,-0.008308,-6.633308,0.993042,236,236
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q020,IDENTITY,chg_B,-0.008308,-6.633308,0.993042,236,236
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q020,NONE_vs_CONTROL,chg_A,-0.042871,-4.042870,0.975582,226,236
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q020,NONE_vs_CONTROL,chg_B,-0.047070,-3.672070,0.979444,226,236
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q020,SCREEN,chg_A,-0.043251,-3.793250,0.980193,234,236
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q020,SCREEN,chg_B,-0.049026,-5.549026,0.956048,234,236
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q020,AGE,chg_A,-0.041946,-4.041946,0.976484,219,236
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q020,AGE,chg_B,-0.030219,-4.030219,0.988004,219,236
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q020,ADHD,chg_A,-0.071071,-3.321070,0.967510,227,236
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q020,ADHD,chg_B,-0.037723,-4.537723,0.973677,227,236
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q021,IDENTITY,chg_A,-0.043306,-5.793306,0.960667,210,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q021,IDENTITY,chg_B,-0.043306,-5.793306,0.960667,210,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q021,NONE_vs_CONTROL,chg_A,-0.047546,-4.797546,0.961817,235,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q021,NONE_vs_CONTROL,chg_B,-0.093304,-3.468304,0.942087,235,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q021,SCREEN,chg_A,-0.078414,-3.328413,0.960432,209,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q021,SCREEN,chg_B,-0.067073,-3.942064,0.954535,209,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q021,AGE,chg_A,-0.059561,-4.059561,0.959434,218,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q021,AGE,chg_B,-0.095758,-3.095756,0.953924,218,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q021,ADHD,chg_A,-0.087265,-3.587265,0.944108,230,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q021,ADHD,chg_B,-0.101329,-2.976329,0.954615,230,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q022,IDENTITY,chg_A,-0.027527,-4.652527,0.982386,258,258
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q022,IDENTITY,chg_B,-0.027527,-4.652527,0.982386,258,258
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q022,NONE_vs_CONTROL,chg_A,-0.029352,-4.779352,0.979476,262,258
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q022,NONE_vs_CONTROL,chg_B,-0.052858,-3.802858,0.970822,262,258
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q022,SCREEN,chg_A,-0.056481,-3.806481,0.967311,233,258
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q022,SCREEN,chg_B,-0.030676,-5.030676,0.976324,233,258
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q022,AGE,chg_A,-0.058329,-4.558328,0.953819,240,258
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q022,AGE,chg_B,-0.148677,-2.648677,0.932592,240,258
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q022,ADHD,chg_A,-0.047159,-4.297158,0.967543,241,258
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q022,ADHD,chg_B,-0.104016,-2.604016,0.975186,241,258
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q023,IDENTITY,chg_A,-0.014219,-6.264219,0.987785,239,239
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q023,IDENTITY,chg_B,-0.014219,-6.264219,0.987785,239,239
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q023,NONE_vs_CONTROL,chg_A,-0.051437,-4.551436,0.960416,215,239
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q023,NONE_vs_CONTROL,chg_B,-0.142639,-2.517638,0.947717,215,239
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q023,SCREEN,chg_A,-0.255889,-1.630889,0.969983,219,239
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q023,SCREEN,chg_B,-0.036673,-4.286672,0.977742,219,239
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q023,AGE,chg_A,-0.056034,-3.931034,0.965130,225,239
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q023,AGE,chg_B,-0.043465,-3.793465,0.979984,225,239
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q023,ADHD,chg_A,-0.052445,-3.552444,0.977561,218,239
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q023,ADHD,chg_B,-0.085710,-2.835708,0.976538,218,239
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q024,IDENTITY,chg_A,-0.041829,-5.666829,0.962493,228,228
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q024,IDENTITY,chg_B,-0.041829,-5.666829,0.962493,228,228
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q024,NONE_vs_CONTROL,chg_A,-0.040478,-4.165477,0.975853,232,228
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q024,NONE_vs_CONTROL,chg_B,-0.057808,-3.182806,0.985301,232,228
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q024,SCREEN,chg_A,-0.028903,-4.278901,0.985369,235,228
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q024,SCREEN,chg_B,-0.016279,-5.016278,0.990482,235,228
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q024,AGE,chg_A,-0.043203,-4.168202,0.973197,230,228
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q024,AGE,chg_B,-0.048381,-3.673380,0.978161,230,228
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q024,ADHD,chg_A,-0.045665,-4.170664,0.970804,232,228
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q024,ADHD,chg_B,-0.063408,-3.188405,0.979798,232,228
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q025,IDENTITY,chg_A,-0.015743,-7.140743,0.985172,237,237
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q025,IDENTITY,chg_B,-0.015743,-7.140743,0.985172,237,237
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q025,NONE_vs_CONTROL,chg_A,-0.054317,-5.304317,0.952101,240,237
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q025,NONE_vs_CONTROL,chg_B,-0.032169,-5.407169,0.972827,240,237
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q025,SCREEN,chg_A,-0.046259,-4.046259,0.972282,227,237
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q025,SCREEN,chg_B,-0.029078,-5.529077,0.975311,227,237
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q025,AGE,chg_A,-0.037328,-4.912328,0.970715,231,237
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q025,AGE,chg_B,-0.017382,-5.892382,0.985529,231,237
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q025,ADHD,chg_A,-0.081069,-2.956068,0.974153,237,237
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q025,ADHD,chg_B,-0.032684,-4.657684,0.977333,237,237
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q026,IDENTITY,chg_A,-0.028117,-5.153117,0.978056,241,241
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q026,IDENTITY,chg_B,-0.028117,-5.153117,0.978056,241,241
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q026,NONE_vs_CONTROL,chg_A,-0.122726,-3.997726,0.902863,236,241
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q026,NONE_vs_CONTROL,chg_B,-0.112193,-3.987193,0.912423,236,241
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q026,SCREEN,chg_A,-0.158841,-2.533840,0.932486,235,241
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q026,SCREEN,chg_B,-0.098057,-2.973049,0.957745,235,241
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q026,AGE,chg_A,-0.071977,-3.946977,0.949865,244,241
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q026,AGE,chg_B,-0.171568,-3.296568,0.879353,244,241
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q026,ADHD,chg_A,-0.141495,-2.516495,0.948802,231,241
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q026,ADHD,chg_B,-0.129490,-2.754490,0.942185,231,241
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q027,IDENTITY,chg_A,-0.011608,-6.761608,0.989616,234,234
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q027,IDENTITY,chg_B,-0.011608,-6.761608,0.989616,234,234
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q027,NONE_vs_CONTROL,chg_A,-0.016901,-5.766901,0.986371,228,234
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q027,NONE_vs_CONTROL,chg_B,-0.037709,-4.787709,0.971325,228,234
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q027,SCREEN,chg_A,-0.059968,-3.809968,0.963943,234,234
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q027,SCREEN,chg_B,-0.040671,-3.915669,0.980072,234,234
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q027,AGE,chg_A,-0.032290,-4.907290,0.975618,236,234
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q027,AGE,chg_B,-0.047240,-5.547239,0.957757,236,234
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q027,ADHD,chg_A,-0.109772,-2.609771,0.969590,233,234
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q027,ADHD,chg_B,-0.036936,-4.411936,0.975869,233,234
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q028,IDENTITY,chg_A,-0.015349,-6.515349,0.986248,221,221
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q028,IDENTITY,chg_B,-0.015349,-6.515349,0.986248,221,221
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q028,NONE_vs_CONTROL,chg_A,-0.061498,-4.186498,0.955554,222,221
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q028,NONE_vs_CONTROL,chg_B,-0.037061,-4.662061,0.973064,222,221
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q028,SCREEN,chg_A,-0.058077,-3.683076,0.968723,237,221
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q028,SCREEN,chg_B,-0.016777,-6.016776,0.985801,237,221
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q028,AGE,chg_A,-0.047860,-3.797860,0.975686,236,221
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q028,AGE,chg_B,-0.020791,-5.395791,0.983959,236,221
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q028,ADHD,chg_A,-0.112707,-2.612706,0.966748,231,221
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q028,ADHD,chg_B,-0.038727,-3.913726,0.981979,231,221
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q029,IDENTITY,chg_A,-0.044501,-5.169501,0.962162,225,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q029,IDENTITY,chg_B,-0.044501,-5.169501,0.962162,225,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q029,NONE_vs_CONTROL,chg_A,-0.074443,-4.449443,0.939945,228,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q029,NONE_vs_CONTROL,chg_B,-0.047751,-4.547750,0.963962,228,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q029,SCREEN,chg_A,-0.191863,-2.066860,0.952003,209,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q029,SCREEN,chg_B,-0.036682,-5.911682,0.966690,209,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q029,AGE,chg_A,-0.058006,-5.058006,0.950002,237,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q029,AGE,chg_B,-0.041004,-5.041004,0.966293,237,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q029,ADHD,chg_A,-0.139746,-2.514745,0.950463,207,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q029,ADHD,chg_B,-0.048399,-3.673399,0.978143,207,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q030,IDENTITY,chg_A,-0.013395,-5.638395,0.990252,222,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q030,IDENTITY,chg_B,-0.013395,-5.638395,0.990252,222,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q030,NONE_vs_CONTROL,chg_A,-0.032650,-4.407648,0.980062,224,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q030,NONE_vs_CONTROL,chg_B,-0.098673,-2.848670,0.963960,224,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q030,SCREEN,chg_A,-0.091150,-2.841141,0.971240,218,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q030,SCREEN,chg_B,-0.041242,-4.291240,0.973285,218,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q030,AGE,chg_A,-0.065521,-3.065516,0.983209,220,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q030,AGE,chg_B,-0.093473,-3.343458,0.946077,220,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q030,ADHD,chg_A,-0.023806,-5.898804,0.979218,226,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q030,ADHD,chg_B,-0.148008,-2.148007,0.979141,226,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q031,IDENTITY,chg_A,-0.009752,-5.259752,0.995492,210,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q031,IDENTITY,chg_B,-0.009752,-5.259752,0.995492,210,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q031,NONE_vs_CONTROL,chg_A,-0.036504,-3.786501,0.986829,210,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q031,NONE_vs_CONTROL,chg_B,-0.064937,-2.939934,0.989995,210,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q031,SCREEN,chg_A,-0.037536,-3.662521,0.988828,208,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q031,SCREEN,chg_B,-0.027162,-4.027156,0.991028,208,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q031,AGE,chg_A,-0.110287,-2.360285,0.989970,209,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q031,AGE,chg_B,-0.082658,-2.707655,0.987359,209,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q031,ADHD,chg_A,-0.039472,-3.664470,0.986915,215,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q031,ADHD,chg_B,-0.234160,-1.609158,0.991291,215,210
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q032,IDENTITY,chg_A,-0.016974,-5.641974,0.986715,229,229
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q032,IDENTITY,chg_B,-0.016974,-5.641974,0.986715,229,229
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q032,NONE_vs_CONTROL,chg_A,-0.040506,-3.540504,0.989303,229,229
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q032,NONE_vs_CONTROL,chg_B,-0.060794,-3.060791,0.987868,229,229
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q032,SCREEN,chg_A,-0.069646,-2.819643,0.992351,205,229
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q032,SCREEN,chg_B,-0.048388,-3.173344,0.994627,205,229
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q032,AGE,chg_A,-0.113587,-2.363586,0.986709,238,229
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q032,AGE,chg_B,-0.046681,-3.421674,0.987049,238,229
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q032,ADHD,chg_A,-0.101821,-2.476819,0.987201,236,229
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q032,ADHD,chg_B,-0.094925,-2.594921,0.984093,236,229
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q033,IDENTITY,chg_A,-0.019496,-5.519496,0.984701,225,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q033,IDENTITY,chg_B,-0.019496,-5.519496,0.984701,225,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q033,NONE_vs_CONTROL,chg_A,-0.022478,-4.897478,0.985238,214,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q033,NONE_vs_CONTROL,chg_B,-0.055654,-3.430652,0.978232,214,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q033,SCREEN,chg_A,-0.232889,-1.607888,0.992551,241,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q033,SCREEN,chg_B,-0.028598,-4.278594,0.985669,241,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q033,AGE,chg_A,-0.030334,-4.280334,0.983960,218,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q033,AGE,chg_B,-0.096740,-2.846739,0.965825,218,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q033,ADHD,chg_A,-0.069400,-2.944400,0.985587,231,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q033,ADHD,chg_B,-0.203890,-1.828885,0.976144,231,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q034,IDENTITY,chg_A,-0.030712,-5.030712,0.976289,222,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q034,IDENTITY,chg_B,-0.030712,-5.030712,0.976289,222,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q034,NONE_vs_CONTROL,chg_A,-0.073287,-3.448286,0.961135,225,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q034,NONE_vs_CONTROL,chg_B,-0.038643,-4.538643,0.972782,225,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q034,SCREEN,chg_A,-0.088180,-3.338180,0.951097,216,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q034,SCREEN,chg_B,-0.049438,-4.049438,0.969196,216,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q034,AGE,chg_A,-0.043877,-4.543877,0.967704,213,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q034,AGE,chg_B,-0.021981,-5.271981,0.983392,213,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q034,ADHD,chg_A,-0.066605,-3.691605,0.960496,223,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q034,ADHD,chg_B,-0.078275,-2.953274,0.976879,223,222
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q035,IDENTITY,chg_A,-0.022448,-5.522448,0.981798,225,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q035,IDENTITY,chg_B,-0.022448,-5.522448,0.981798,225,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q035,NONE_vs_CONTROL,chg_A,-0.037785,-3.787784,0.985566,206,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q035,NONE_vs_CONTROL,chg_B,-0.093536,-2.718535,0.976677,206,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q035,SCREEN,chg_A,-0.173378,-1.923377,0.986932,234,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q035,SCREEN,chg_B,-0.015183,-7.265179,0.985631,234,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q035,AGE,chg_A,-0.115733,-2.365732,0.984593,223,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q035,AGE,chg_B,-0.017674,-6.767674,0.983632,223,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q035,ADHD,chg_A,-0.029074,-4.154071,0.987045,219,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q035,ADHD,chg_B,-0.018176,-5.018175,0.988605,219,225
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q036,IDENTITY,chg_A,-0.019905,-6.019906,0.982721,218,218
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q036,IDENTITY,chg_B,-0.019905,-6.019906,0.982721,218,218
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q036,NONE_vs_CONTROL,chg_A,-0.032019,-4.282020,0.982302,228,218
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q036,NONE_vs_CONTROL,chg_B,-0.035847,-4.785847,0.973135,228,218
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q036,SCREEN,chg_A,-0.086058,-2.586057,0.992857,214,218
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q036,SCREEN,chg_B,-0.012140,-5.262137,0.993118,214,218
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q036,AGE,chg_A,-0.028564,-4.278564,0.985702,222,218
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q036,AGE,chg_B,-0.051375,-3.426375,0.982427,222,218
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q036,ADHD,chg_A,-0.103519,-2.478517,0.985527,223,218
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q036,ADHD,chg_B,-0.085145,-2.710139,0.984907,223,218
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q037,IDENTITY,chg_A,-0.024455,-5.149455,0.981644,235,235
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q037,IDENTITY,chg_B,-0.024455,-5.149455,0.981644,235,235
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q037,NONE_vs_CONTROL,chg_A,-0.266834,-1.641833,0.959425,237,235
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q037,NONE_vs_CONTROL,chg_B,-0.116696,-2.866695,0.946742,237,235
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q037,SCREEN,chg_A,-0.077736,-3.327731,0.961083,233,235
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q037,SCREEN,chg_B,-0.125028,-2.375026,0.975485,233,235
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q037,AGE,chg_A,-0.613402,-0.863398,0.963232,233,235
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q037,AGE,chg_B,-0.067670,-5.442670,0.938896,233,235
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q037,ADHD,chg_A,-0.145732,-2.270725,0.967627,206,235
meta-llama/Llama-3.1-8B-Instruct,llama,mistral,Q037,ADHD,chg_B,-0.036114,-3.786113,0.987214,206,235
