judge,judge_key,answer_model,question_id,comparison,order,lp_A,lp_B,letter_mass,words_changed,words_reference
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q004,NONE_vs_CONTROL,chg_A,-0.000045,-10.000046,1.000000,247,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q004,NONE_vs_CONTROL,chg_B,-0.000045,-10.000046,1.000000,247,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q004,SCREEN,chg_A,-3.048587,-0.048587,1.000000,247,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q004,SCREEN,chg_B,-0.000000,-15.250000,1.000000,247,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q004,AGE,chg_A,-0.386871,-1.136871,1.000000,243,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q004,AGE,chg_B,-0.000013,-11.250013,1.000000,243,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q004,ADHD,chg_A,-6.251929,-0.001929,1.000000,244,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q004,ADHD,chg_B,-0.000000,-14.500000,1.000000,244,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q005,IDENTITY,chg_A,-0.000005,-12.250006,0.999999,251,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q005,IDENTITY,chg_B,-0.000005,-12.250006,0.999999,251,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q005,NONE_vs_CONTROL,chg_A,-0.000046,-10.000046,1.000000,254,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q005,NONE_vs_CONTROL,chg_B,-0.002476,-6.002476,1.000000,254,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q005,SCREEN,chg_A,-0.251929,-1.501929,1.000000,256,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q005,SCREEN,chg_B,-0.000336,-8.000336,1.000000,256,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q005,AGE,chg_A,-0.000553,-7.500553,1.000000,252,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q005,AGE,chg_B,-0.002476,-6.002476,0.999999,252,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q005,ADHD,chg_A,-2.578890,-0.078890,1.000000,237,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q005,ADHD,chg_B,-0.000262,-8.250262,0.999999,237,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q006,IDENTITY,chg_A,-0.000431,-7.750431,1.000000,224,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q006,IDENTITY,chg_B,-0.000431,-7.750431,1.000000,224,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q006,NONE_vs_CONTROL,chg_A,-0.038042,-3.288042,1.000000,216,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q006,NONE_vs_CONTROL,chg_B,-0.011048,-4.511048,1.000000,216,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q006,SCREEN,chg_A,-2.126928,-0.126928,1.000000,234,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q006,SCREEN,chg_B,-0.002476,-6.002476,1.000000,234,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q006,AGE,chg_A,-0.038042,-3.288042,1.000000,225,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q006,AGE,chg_B,-0.023246,-3.773246,1.000000,225,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q006,ADHD,chg_A,-0.126929,-2.126929,0.999999,229,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q006,ADHD,chg_B,-0.061968,-2.811968,1.000000,229,224
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q007,IDENTITY,chg_A,-0.000342,-8.000341,0.999994,243,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q007,IDENTITY,chg_B,-0.000342,-8.000341,0.999994,243,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q007,NONE_vs_CONTROL,chg_A,-0.001170,-6.751170,1.000000,232,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q007,NONE_vs_CONTROL,chg_B,-0.018150,-4.018150,1.000000,232,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q007,SCREEN,chg_A,-0.386873,-1.136873,0.999998,241,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q007,SCREEN,chg_B,-0.004079,-5.504079,1.000000,241,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q007,AGE,chg_A,-3.288042,-0.038042,1.000000,248,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q007,AGE,chg_B,-0.000096,-9.250096,1.000000,248,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q007,ADHD,chg_A,-0.126928,-2.126928,1.000000,245,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q007,ADHD,chg_B,-0.006716,-5.006716,1.000000,245,243
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q008,IDENTITY,chg_A,-0.001506,-6.501506,0.999996,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q008,IDENTITY,chg_B,-0.001506,-6.501506,0.999996,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q008,NONE_vs_CONTROL,chg_A,-0.005234,-5.255234,1.000000,238,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q008,NONE_vs_CONTROL,chg_B,-0.160224,-1.910224,1.000000,238,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q008,SCREEN,chg_A,-2.126928,-0.126928,1.000000,258,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q008,SCREEN,chg_B,-0.000096,-9.250096,1.000000,258,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q008,AGE,chg_A,-0.000431,-7.750431,1.000000,243,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q008,AGE,chg_B,-0.000553,-7.500553,1.000000,243,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q008,ADHD,chg_A,-0.001502,-6.501503,1.000000,235,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q008,ADHD,chg_B,-0.313266,-1.313266,0.999996,235,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q009,IDENTITY,chg_A,-0.000712,-7.250712,0.999998,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q009,IDENTITY,chg_B,-0.000712,-7.250712,0.999998,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q009,NONE_vs_CONTROL,chg_A,-0.001502,-6.501503,1.000000,240,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q009,NONE_vs_CONTROL,chg_B,-0.038042,-3.288042,0.999999,240,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q009,SCREEN,chg_A,-0.014164,-4.264164,0.999999,252,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q009,SCREEN,chg_B,-0.000013,-11.250013,1.000000,252,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q009,AGE,chg_A,-0.006715,-5.006715,1.000000,229,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q009,AGE,chg_B,-0.126929,-2.126929,0.999999,229,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q009,ADHD,chg_A,-0.313262,-1.313262,0.999999,257,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q009,ADHD,chg_B,-0.000124,-9.000124,1.000000,257,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q010,IDENTITY,chg_A,-0.000033,-10.500032,0.999995,252,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q010,IDENTITY,chg_B,-0.000033,-10.500032,0.999995,252,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q010,NONE_vs_CONTROL,chg_A,-0.001172,-6.751173,0.999998,258,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q010,NONE_vs_CONTROL,chg_B,-0.000036,-10.250036,0.999999,258,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q010,SCREEN,chg_A,-0.004079,-5.504079,1.000000,255,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q010,SCREEN,chg_B,-0.001929,-6.251929,1.000000,255,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q010,AGE,chg_A,-0.000022,-10.750022,1.000000,243,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q010,AGE,chg_B,-0.386873,-1.136873,0.999998,243,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q010,ADHD,chg_A,-1.313263,-0.313263,0.999999,247,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q010,ADHD,chg_B,-0.000028,-10.500028,1.000000,247,252
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q011,IDENTITY,chg_A,-0.000912,-7.000912,0.999999,247,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q011,IDENTITY,chg_B,-0.000912,-7.000912,0.999999,247,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q011,NONE_vs_CONTROL,chg_A,-0.038042,-3.288043,0.999999,247,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q011,NONE_vs_CONTROL,chg_B,-0.061970,-2.811970,0.999998,247,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q011,SCREEN,chg_A,-0.014168,-4.264168,0.999995,244,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q011,SCREEN,chg_B,-0.018151,-4.018151,0.999999,244,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q011,AGE,chg_A,-0.974082,-0.474082,0.999995,257,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q011,AGE,chg_B,-0.000036,-10.250036,0.999999,257,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q011,ADHD,chg_A,-0.038044,-3.288044,0.999997,230,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q011,ADHD,chg_B,-0.048593,-3.048593,0.999995,230,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q012,IDENTITY,chg_A,-0.000036,-10.250035,1.000000,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q012,IDENTITY,chg_B,-0.000036,-10.250035,1.000000,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q012,NONE_vs_CONTROL,chg_A,-0.000124,-9.000124,0.999999,249,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q012,NONE_vs_CONTROL,chg_B,-0.000158,-8.750158,1.000000,249,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q012,SCREEN,chg_A,-0.000431,-7.750431,1.000000,249,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q012,SCREEN,chg_B,-0.038043,-3.288043,0.999999,249,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q012,AGE,chg_A,-0.018161,-4.018161,0.999989,251,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q012,AGE,chg_B,-0.006716,-5.006716,1.000000,251,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q012,ADHD,chg_A,-0.201414,-1.701414,1.000000,237,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q012,ADHD,chg_B,-0.126928,-2.126928,1.000000,237,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q013,IDENTITY,chg_A,-0.002481,-6.002481,0.999994,213,213
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q013,IDENTITY,chg_B,-0.002481,-6.002481,0.999994,213,213
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q013,NONE_vs_CONTROL,chg_A,-0.000336,-8.000336,1.000000,210,213
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q013,NONE_vs_CONTROL,chg_B,-0.003179,-5.753179,0.999999,210,213
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q013,SCREEN,chg_A,-0.100207,-2.350207,1.000000,227,213
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q013,SCREEN,chg_B,-0.006716,-5.006716,0.999999,227,213
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q013,AGE,chg_A,-4.264163,-0.014164,1.000000,224,213
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q013,AGE,chg_B,-0.000028,-10.500028,1.000000,224,213
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q013,ADHD,chg_A,-0.100207,-2.350207,1.000000,222,213
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q013,ADHD,chg_B,-0.000563,-7.500563,0.999990,222,213
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q014,IDENTITY,chg_A,-0.000022,-10.750022,0.999999,249,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q014,IDENTITY,chg_B,-0.000022,-10.750022,0.999999,249,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q014,NONE_vs_CONTROL,chg_A,-0.001170,-6.751170,1.000000,243,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q014,NONE_vs_CONTROL,chg_B,-0.011048,-4.511048,1.000000,243,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q014,SCREEN,chg_A,-0.000912,-7.000912,1.000000,256,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q014,SCREEN,chg_B,-0.003178,-5.753178,1.000000,256,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q014,AGE,chg_A,-0.000336,-8.000336,1.000000,246,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q014,AGE,chg_B,-0.000096,-9.250096,1.000000,246,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q014,ADHD,chg_A,-0.011048,-4.511048,1.000000,247,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q014,ADHD,chg_B,-0.003178,-5.753178,1.000000,247,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q015,IDENTITY,chg_A,-0.000001,-14.500001,1.000000,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q015,IDENTITY,chg_B,-0.000001,-14.500001,1.000000,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q015,NONE_vs_CONTROL,chg_A,-0.313262,-1.313262,1.000000,236,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q015,NONE_vs_CONTROL,chg_B,-0.000000,-15.250000,1.000000,236,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q015,SCREEN,chg_A,-7.500553,-0.000553,1.000000,242,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q015,SCREEN,chg_B,-0.000001,-13.750001,1.000000,242,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q015,AGE,chg_A,-2.350207,-0.100207,1.000000,239,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q015,AGE,chg_B,-0.000005,-12.250005,1.000000,239,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q015,ADHD,chg_A,-0.693148,-0.693148,0.999999,254,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q015,ADHD,chg_B,-0.014164,-4.264164,0.999999,254,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q016,IDENTITY,chg_A,-0.000000,-16.500000,1.000000,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q016,IDENTITY,chg_B,-0.000000,-16.500000,1.000000,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q016,NONE_vs_CONTROL,chg_A,-0.002476,-6.002476,1.000000,234,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q016,NONE_vs_CONTROL,chg_B,-0.023250,-3.773250,0.999995,234,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q016,SCREEN,chg_A,-3.288042,-0.038042,1.000000,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q016,SCREEN,chg_B,-0.000002,-13.250002,1.000000,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q016,AGE,chg_A,-0.160225,-1.910225,1.000000,247,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q016,AGE,chg_B,-0.003178,-5.753178,1.000000,247,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q016,ADHD,chg_A,-2.350207,-0.100207,1.000000,246,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q016,ADHD,chg_B,-0.014164,-4.264163,1.000000,246,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q017,IDENTITY,chg_A,-0.000023,-10.750023,0.999999,234,234
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q017,IDENTITY,chg_B,-0.000023,-10.750023,0.999999,234,234
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q017,NONE_vs_CONTROL,chg_A,-0.002476,-6.002476,1.000000,227,234
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q017,NONE_vs_CONTROL,chg_B,-0.000058,-9.750058,1.000000,227,234
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q017,SCREEN,chg_A,-9.000123,-0.000123,1.000000,257,234
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q017,SCREEN,chg_B,-0.000003,-12.750003,1.000000,257,234
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q017,AGE,chg_A,-5.753178,-0.003178,1.000000,248,234
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q017,AGE,chg_B,-0.000337,-8.000338,0.999998,248,234
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q017,ADHD,chg_A,-3.773246,-0.023246,1.000000,235,234
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q017,ADHD,chg_B,-0.001930,-6.251930,0.999999,235,234
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q018,IDENTITY,chg_A,-0.000090,-9.500090,0.999985,237,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q018,IDENTITY,chg_B,-0.000090,-9.500090,0.999985,237,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q018,NONE_vs_CONTROL,chg_A,-0.000158,-8.750158,1.000000,242,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q018,NONE_vs_CONTROL,chg_B,-0.201414,-1.701414,0.999999,242,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q018,SCREEN,chg_A,-0.575939,-0.825939,1.000000,235,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q018,SCREEN,chg_B,-0.029751,-3.529751,0.999999,235,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q018,AGE,chg_A,-0.023246,-3.773246,1.000000,246,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q018,AGE,chg_B,-0.003178,-5.753178,1.000000,246,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q018,ADHD,chg_A,-0.000159,-8.750158,1.000000,245,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q018,ADHD,chg_B,-0.014165,-4.264165,0.999998,245,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q019,IDENTITY,chg_A,-0.000015,-11.250015,0.999998,251,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q019,IDENTITY,chg_B,-0.000015,-11.250015,0.999998,251,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q019,NONE_vs_CONTROL,chg_A,-0.000075,-9.500074,1.000000,241,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q019,NONE_vs_CONTROL,chg_B,-0.004079,-5.504078,1.000000,241,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q019,SCREEN,chg_A,-0.160225,-1.910225,0.999999,246,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q019,SCREEN,chg_B,-0.000553,-7.500553,1.000000,246,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q019,AGE,chg_A,-0.386873,-1.136873,0.999998,243,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q019,AGE,chg_B,-0.000059,-9.750058,1.000000,243,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q019,ADHD,chg_A,-1.313262,-0.313262,1.000000,236,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q019,ADHD,chg_B,-0.011050,-4.511050,0.999998,236,251
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q020,IDENTITY,chg_A,-0.000038,-12.875038,0.999965,253,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q020,IDENTITY,chg_B,-0.000038,-12.875038,0.999965,253,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q020,NONE_vs_CONTROL,chg_A,-0.008616,-4.758615,0.999999,249,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q020,NONE_vs_CONTROL,chg_B,-0.014176,-4.264176,0.999987,249,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q020,SCREEN,chg_A,-0.126941,-2.126941,0.999987,259,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q020,SCREEN,chg_B,-0.001503,-6.501503,0.999999,259,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q020,AGE,chg_A,-1.910248,-0.160248,0.999976,249,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q020,AGE,chg_B,-0.000004,-12.500004,1.000000,249,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q020,ADHD,chg_A,-1.136875,-0.386875,0.999996,249,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q020,ADHD,chg_B,-0.000913,-7.000913,0.999999,249,253
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q021,IDENTITY,chg_A,-0.000006,-12.000007,1.000000,244,244
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q021,IDENTITY,chg_B,-0.000006,-12.000007,1.000000,244,244
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q021,NONE_vs_CONTROL,chg_A,-0.048589,-3.048589,0.999999,238,244
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q021,NONE_vs_CONTROL,chg_B,-0.000431,-7.750431,1.000000,238,244
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q021,SCREEN,chg_A,-0.313262,-1.313262,1.000000,247,244
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q021,SCREEN,chg_B,-0.000001,-13.750001,1.000000,247,244
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q021,AGE,chg_A,-0.201418,-1.701418,0.999995,251,244
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q021,AGE,chg_B,-0.000021,-10.750021,1.000000,251,244
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q021,ADHD,chg_A,-0.693148,-0.693148,1.000000,244,244
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q021,ADHD,chg_B,-0.000004,-12.500004,1.000000,244,244
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q022,IDENTITY,chg_A,-0.004093,-5.504093,0.999986,249,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q022,IDENTITY,chg_B,-0.004093,-5.504093,0.999986,249,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q022,NONE_vs_CONTROL,chg_A,-0.005236,-5.255236,0.999997,240,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q022,NONE_vs_CONTROL,chg_B,-0.003179,-5.753179,0.999999,240,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q022,SCREEN,chg_A,-0.048593,-3.048593,0.999994,246,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q022,SCREEN,chg_B,-0.000912,-7.000912,0.999999,246,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q022,AGE,chg_A,-0.000336,-8.000337,0.999999,251,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q022,AGE,chg_B,-0.002477,-6.002477,0.999999,251,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q022,ADHD,chg_A,-0.006727,-5.006727,0.999988,245,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q022,ADHD,chg_B,-0.006717,-5.006717,0.999998,245,249
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q023,IDENTITY,chg_A,-0.000011,-11.500010,1.000000,264,264
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q023,IDENTITY,chg_B,-0.000011,-11.500010,1.000000,264,264
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q023,NONE_vs_CONTROL,chg_A,-0.008615,-4.758615,1.000000,248,264
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q023,NONE_vs_CONTROL,chg_B,-0.023246,-3.773246,1.000000,248,264
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q023,SCREEN,chg_A,-0.006716,-5.006716,1.000000,257,264
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q023,SCREEN,chg_B,-0.000075,-9.500075,1.000000,257,264
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q023,AGE,chg_A,-0.000013,-11.250013,1.000000,254,264
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q023,AGE,chg_B,-0.000075,-9.500074,1.000000,254,264
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q023,ADHD,chg_A,-0.038043,-3.288043,0.999998,249,264
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q023,ADHD,chg_B,-0.048599,-3.048599,0.999988,249,264
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q024,IDENTITY,chg_A,-0.000002,-13.500002,0.999999,254,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q024,IDENTITY,chg_B,-0.000002,-13.500002,0.999999,254,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q024,NONE_vs_CONTROL,chg_A,-0.011048,-4.511048,1.000000,257,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q024,NONE_vs_CONTROL,chg_B,-0.313262,-1.313262,1.000000,257,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q024,SCREEN,chg_A,-0.000336,-8.000336,1.000000,249,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q024,SCREEN,chg_B,-0.201417,-1.701417,0.999996,249,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q024,AGE,chg_A,-0.014166,-4.264166,0.999998,254,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q024,AGE,chg_B,-0.000097,-9.250096,0.999999,254,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q024,ADHD,chg_A,-0.100208,-2.350208,0.999999,250,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q024,ADHD,chg_B,-0.002477,-6.002477,0.999999,250,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q025,IDENTITY,chg_A,-0.000001,-14.125001,0.999999,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q025,IDENTITY,chg_B,-0.000001,-14.125001,0.999999,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q025,NONE_vs_CONTROL,chg_A,-0.011048,-4.511048,1.000000,247,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q025,NONE_vs_CONTROL,chg_B,-0.000159,-8.750158,1.000000,247,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q025,SCREEN,chg_A,-0.005234,-5.255234,1.000000,255,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q025,SCREEN,chg_B,-0.000158,-8.750158,1.000000,255,248
