model,model_key,question,signal,profile,order,choice,signal_won,raw_output
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,26,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,27,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,27,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,28,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,28,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,29,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,29,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,30,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,30,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,31,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,31,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,32,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,32,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,33,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,33,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,34,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,34,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,35,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,35,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,36,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,36,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,37,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,37,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,38,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,38,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,39,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,39,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,40,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,40,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,41,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,41,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,42,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,42,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,43,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,43,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,44,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,44,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,45,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,45,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,46,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,46,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,47,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,47,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,48,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,48,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,49,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,49,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,50,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,50,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,51,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,51,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,52,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,52,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,53,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,53,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,54,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,54,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,55,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,55,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,56,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,56,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,57,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,57,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,58,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,58,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,59,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,59,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,60,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,60,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,61,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,61,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,62,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,62,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,63,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,63,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,64,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,64,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,65,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,65,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,66,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,66,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,67,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,67,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,68,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,68,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,69,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,69,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,70,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,70,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,71,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,71,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,72,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,72,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,73,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,73,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,74,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,74,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,75,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,75,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,76,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,76,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,77,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,77,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,78,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,78,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,79,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,79,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,80,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,80,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,81,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,81,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,82,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,82,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,83,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,83,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,84,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,84,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,85,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,85,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,86,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,86,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,87,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,87,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,88,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,88,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,89,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,89,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,90,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,90,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,91,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,91,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,92,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,92,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,93,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,93,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,94,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,94,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,95,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,95,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,96,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,96,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,97,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,97,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,98,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,98,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,99,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,SCREEN,99,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,0,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,0,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,1,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,1,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,2,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,2,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,3,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,3,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,4,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,4,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,5,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,5,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,6,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,6,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,7,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,7,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,8,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,8,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,9,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,9,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,10,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,10,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,11,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,11,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,12,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,12,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,13,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,13,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,14,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,14,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,15,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,15,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,16,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,16,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,17,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,17,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,18,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,18,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,19,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,19,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,20,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,20,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,21,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,21,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,22,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,22,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,23,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,23,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,24,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,24,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,25,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,25,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,26,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,26,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,27,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,27,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,28,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,28,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,29,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,29,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,30,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,30,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,31,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,31,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,32,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,32,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,33,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,33,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,34,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,34,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,35,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,35,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,36,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,36,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,37,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,37,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,38,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,38,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,39,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,39,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,40,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,40,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,41,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,41,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,42,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,42,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,43,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,43,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,44,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,44,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,45,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,45,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,46,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,46,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,47,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,47,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,48,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,48,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,49,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,49,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,50,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,50,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,51,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,51,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,52,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,52,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,53,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,53,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,54,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,54,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,55,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,55,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,56,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,56,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,57,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,57,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,58,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,58,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,59,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,59,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,60,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,60,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,61,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,61,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,62,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,62,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,63,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,63,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,64,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,64,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,65,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,65,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,66,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,66,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,67,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,67,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,68,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,68,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,69,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,69,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,70,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,70,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,71,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,TRUST,AGE,71,sig_first,A,1,A
