model,model_key,question,signal,profile,order,lp_A,lp_B
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,76,sig_B,-0.070901,-2.695901
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,77,sig_A,-0.033782,-3.658781
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,77,sig_B,-0.103563,-2.353563
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,78,sig_A,-0.024035,-3.899034
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,78,sig_B,-0.050002,-3.050001
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,79,sig_A,-0.052226,-3.052220
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,79,sig_B,-0.161691,-1.911690
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,80,sig_A,-0.029578,-3.654574
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,80,sig_B,-0.101656,-2.351656
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,81,sig_A,-0.022706,-4.147702
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,81,sig_B,-0.046133,-3.171132
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,82,sig_A,-0.036897,-3.536891
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,82,sig_B,-0.080939,-2.580938
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,83,sig_A,-0.037608,-3.412604
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,83,sig_B,-0.056692,-2.931692
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,84,sig_A,-0.022649,-4.022648
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,84,sig_B,-0.050944,-3.050944
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,85,sig_A,-0.013260,-4.763258
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,85,sig_B,-0.044684,-3.169684
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,86,sig_A,-0.017655,-4.267648
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,86,sig_B,-0.080403,-2.580402
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,87,sig_A,-0.049029,-3.174026
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,87,sig_B,-0.128362,-2.128361
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,88,sig_A,-0.014143,-4.639141
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,88,sig_B,-0.050570,-3.050570
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,89,sig_A,-0.031746,-3.531737
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,89,sig_B,-0.056132,-2.931130
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,90,sig_A,-0.012286,-4.637284
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,90,sig_B,-0.071515,-2.696515
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,91,sig_A,-0.027431,-3.902430
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,91,sig_B,-0.090780,-2.465779
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,92,sig_A,-0.046522,-3.171518
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,92,sig_B,-0.202151,-1.702151
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,93,sig_A,-0.033656,-3.658653
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,93,sig_B,-0.080213,-2.580213
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,94,sig_A,-0.030837,-3.655832
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,94,sig_B,-0.102032,-2.352031
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,95,sig_A,-0.068024,-2.818007
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,95,sig_B,-0.063274,-2.813272
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,96,sig_A,-0.025385,-3.900382
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,96,sig_B,-0.080652,-2.580652
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,97,sig_A,-0.066806,-2.816787
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,97,sig_B,-0.072139,-2.697136
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,98,sig_A,-0.022933,-3.897931
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,98,sig_B,-0.101399,-2.351399
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,99,sig_A,-0.025140,-4.025138
meta-llama/Llama-3.1-8B-Instruct,llama,TRUST,ADHD,99,sig_B,-0.090597,-2.465597
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,0,sig_A,-0.047615,-3.172615
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,0,sig_B,-0.695224,-0.695224
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,1,sig_A,-0.017184,-4.392184
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,1,sig_B,-0.579217,-0.829217
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,2,sig_A,-0.073702,-2.698700
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,2,sig_B,-0.163774,-1.913772
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,3,sig_A,-0.130400,-2.130399
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,3,sig_B,-0.478585,-0.978585
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,4,sig_A,-0.076832,-2.701831
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,4,sig_B,-0.351964,-1.226964
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,5,sig_A,-0.078910,-2.953909
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,5,sig_B,-0.206772,-1.706772
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,6,sig_A,-0.051608,-3.051606
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,6,sig_B,-0.318250,-1.318249
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,7,sig_A,-0.047530,-3.172528
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,7,sig_B,-0.475897,-0.975896
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,8,sig_A,-0.032361,-3.532360
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,8,sig_B,-0.827054,-0.577054
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,9,sig_A,-0.064411,-2.814409
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,9,sig_B,-0.827437,-0.577437
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,10,sig_A,-0.075325,-2.700325
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,10,sig_B,-0.315340,-1.315340
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,11,sig_A,-0.106503,-2.356503
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,11,sig_B,-0.350857,-1.225857
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,12,sig_A,-0.026917,-3.776916
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,12,sig_B,-0.390499,-1.140499
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,13,sig_A,-0.074076,-2.699075
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,13,sig_B,-0.430969,-1.055969
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,14,sig_A,-0.061255,-2.936251
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,14,sig_B,-0.255421,-1.505419
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,15,sig_A,-0.047710,-3.172708
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,15,sig_B,-0.526434,-0.901433
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,16,sig_A,-0.102789,-2.352789
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,16,sig_B,-0.430204,-1.055203
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,17,sig_A,-0.014261,-4.389260
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,17,sig_B,-0.524818,-0.899818
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,18,sig_A,-0.024268,-3.899268
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,18,sig_B,-0.760863,-0.635863
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,19,sig_A,-0.104660,-2.354658
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,19,sig_B,-0.231652,-1.606650
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,20,sig_A,-0.020884,-4.020884
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,20,sig_B,-0.635057,-0.760057
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,21,sig_A,-0.283931,-1.408930
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,21,sig_B,-0.578569,-0.828569
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,22,sig_A,-0.029529,-3.654528
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,22,sig_B,-0.695600,-0.695599
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,23,sig_A,-0.022732,-4.022730
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,23,sig_B,-0.695509,-0.695508
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,24,sig_A,-0.083319,-2.583319
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,24,sig_B,-0.205460,-1.705460
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,25,sig_A,-0.006253,-5.631252
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,25,sig_B,-0.478068,-0.978068
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,26,sig_A,-0.043391,-3.293391
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,26,sig_B,-0.634627,-0.759627
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,27,sig_A,-0.066437,-2.816436
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,27,sig_B,-0.389229,-1.139229
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,28,sig_A,-0.053656,-3.053656
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,28,sig_B,-0.695180,-0.695180
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,29,sig_A,-0.083596,-2.583596
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,29,sig_B,-0.389404,-1.139403
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,30,sig_A,-0.116702,-2.241701
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,30,sig_B,-0.476328,-0.976328
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,31,sig_A,-0.027410,-3.777408
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,31,sig_B,-0.350134,-1.225134
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,32,sig_A,-0.104455,-2.354454
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,32,sig_B,-0.185832,-1.810829
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,33,sig_A,-0.165218,-1.915217
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,33,sig_B,-0.475395,-0.975395
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,34,sig_A,-0.083063,-2.833062
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,34,sig_B,-0.526435,-0.901435
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,35,sig_A,-0.026212,-3.901212
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,35,sig_B,-0.525349,-0.900349
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,36,sig_A,-0.088717,-2.588717
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,36,sig_B,-0.254597,-1.504597
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,37,sig_A,-0.061647,-3.061646
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,37,sig_B,-0.351469,-1.226468
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,38,sig_A,-0.095538,-2.470537
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,38,sig_B,-0.284831,-1.409830
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,39,sig_A,-0.007558,-5.132557
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,39,sig_B,-0.389447,-1.139447
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,40,sig_A,-0.066811,-2.816808
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,40,sig_B,-0.284496,-1.409492
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,41,sig_A,-0.030076,-3.780076
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,41,sig_B,-0.696099,-0.696099
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,42,sig_A,-0.103169,-2.478166
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,42,sig_B,-0.391166,-1.141165
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,43,sig_A,-0.014399,-4.514398
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,43,sig_B,-0.390006,-1.140005
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,44,sig_A,-0.026418,-3.776417
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,44,sig_B,-0.760810,-0.635810
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,45,sig_A,-0.064750,-2.814747
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,45,sig_B,-0.634261,-0.759261
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,46,sig_A,-0.064775,-2.814772
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,46,sig_B,-0.255739,-1.505736
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,47,sig_A,-0.012861,-4.512861
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,47,sig_B,-0.476288,-0.976288
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,48,sig_A,-0.065498,-2.815496
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,48,sig_B,-0.315592,-1.315591
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,49,sig_A,-0.055540,-3.055540
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,49,sig_B,-0.759938,-0.634937
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,50,sig_A,-0.025207,-3.775207
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,50,sig_B,-0.827390,-0.577390
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,51,sig_A,-0.093396,-2.468394
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,51,sig_B,-0.389221,-1.139220
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,52,sig_A,-0.037034,-3.412033
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,52,sig_B,-0.525298,-0.900298
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,53,sig_A,-0.055601,-3.180600
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,53,sig_B,-0.526964,-0.901964
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,54,sig_A,-0.006857,-5.256857
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,54,sig_B,-0.316720,-1.316720
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,55,sig_A,-0.064417,-2.814416
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,55,sig_B,-0.256116,-1.506115
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,56,sig_A,-0.019511,-4.019510
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,56,sig_B,-0.524965,-0.899965
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,57,sig_A,-0.131092,-2.131092
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,57,sig_B,-1.054543,-0.429543
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,58,sig_A,-0.064834,-2.814833
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,58,sig_B,-0.524823,-0.899823
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,59,sig_A,-0.031765,-3.531764
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,59,sig_B,-0.634642,-0.759642
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,60,sig_A,-0.028232,-3.778232
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,60,sig_B,-0.526599,-0.901599
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,61,sig_A,-0.057208,-2.932207
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,61,sig_B,-0.633686,-0.758686
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,62,sig_A,-0.123438,-2.248438
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,62,sig_B,-0.352477,-1.227477
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,63,sig_A,-0.016063,-4.266062
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,63,sig_B,-0.577873,-0.827873
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,64,sig_A,-0.047093,-3.172086
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,64,sig_B,-0.315949,-1.315947
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,65,sig_A,-0.026496,-3.776496
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,65,sig_B,-0.579221,-0.829221
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,66,sig_A,-0.082218,-2.582217
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,66,sig_B,-0.206772,-1.706772
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,67,sig_A,-0.115711,-2.240707
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,67,sig_B,-0.388120,-1.138119
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,68,sig_A,-0.104617,-2.354616
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,68,sig_B,-0.228307,-1.603306
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,69,sig_A,-0.030006,-3.905006
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,69,sig_B,-0.187916,-1.812916
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,70,sig_A,-0.102754,-2.352754
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,70,sig_B,-0.634633,-0.759633
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,71,sig_A,-0.026476,-3.901476
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,71,sig_B,-0.578430,-0.828430
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,72,sig_A,-0.073039,-2.698038
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,72,sig_B,-0.184365,-1.809364
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,73,sig_A,-0.060588,-3.185588
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,73,sig_B,-0.477174,-0.977174
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,74,sig_A,-0.066794,-3.066793
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,74,sig_B,-0.257565,-1.507564
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,75,sig_A,-0.048157,-3.173157
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,75,sig_B,-0.579285,-0.829285
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,76,sig_A,-0.029853,-3.654852
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,76,sig_B,-0.694419,-0.694419
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,77,sig_A,-0.033272,-3.533271
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,77,sig_B,-0.351730,-1.226730
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,78,sig_A,-0.024429,-3.899428
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,78,sig_B,-0.432103,-1.057103
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,79,sig_A,-0.103480,-2.353478
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,79,sig_B,-0.320138,-1.320134
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,80,sig_A,-0.031664,-3.531664
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,80,sig_B,-0.577774,-0.827773
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,81,sig_A,-0.019707,-4.019706
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,81,sig_B,-0.476269,-0.976268
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,82,sig_A,-0.121350,-2.246349
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,82,sig_B,-0.318639,-1.318639
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,83,sig_A,-0.058393,-2.933391
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,83,sig_B,-0.203302,-1.703301
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,84,sig_A,-0.032332,-3.532331
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,84,sig_B,-0.695274,-0.695274
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,85,sig_A,-0.009816,-4.884816
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,85,sig_B,-0.476242,-0.976241
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,86,sig_A,-0.057959,-2.932959
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,86,sig_B,-0.255764,-1.505763
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,87,sig_A,-0.095898,-2.470897
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,87,sig_B,-0.255054,-1.505053
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,88,sig_A,-0.016243,-4.266243
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,88,sig_B,-0.634732,-0.759732
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,89,sig_A,-0.071991,-2.696982
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,89,sig_B,-0.633591,-0.758590
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,90,sig_A,-0.027326,-3.902324
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,90,sig_B,-0.432394,-1.057394
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,91,sig_A,-0.055991,-3.055991
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,91,sig_B,-0.352153,-1.227153
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,92,sig_A,-0.129213,-2.129212
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,92,sig_B,-0.350369,-1.225368
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,93,sig_A,-0.079235,-2.704234
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,93,sig_B,-0.577445,-0.827445
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,94,sig_A,-0.093175,-2.468174
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,94,sig_B,-0.476272,-0.976271
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,95,sig_A,-0.092532,-2.467528
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,95,sig_B,-0.390457,-1.140456
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_ALT,96,sig_A,-0.046894,-3.171894
