model,model_key,condition,label,task_id,family,correct,answer_key,raw_output
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T160,logic,0,Bailey,2
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T161,logic,0,Devon,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T162,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T163,logic,0,Frankie,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T164,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T165,logic,0,Bailey,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T166,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T167,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T168,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T169,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T170,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T171,rate,1,2,2
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T172,rate,1,10,10
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T173,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T174,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T175,rate,1,180,180
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T176,rate,1,1.2,1.2
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T177,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T178,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T179,rate,1,3,3
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T180,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T181,rate,1,3.2,3.2
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T182,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T183,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T184,rate,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T185,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T186,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T187,rate,1,5,5
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T188,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T189,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T190,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T191,rate,0,5.33333,5
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T192,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T193,rate,0,2.66667,2.67
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T194,rate,0,5.33333,5
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T195,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T196,rate,1,4.5,4.5
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T197,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T198,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T199,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,S09,"non-native, stated",T200,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T001,percentage,0,3480,3360
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T002,percentage,1,312.5,312.5
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T003,percentage,1,288,288
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T004,percentage,0,1044,1056
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T005,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T006,percentage,1,26.4,26.4
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T007,percentage,0,697,687
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T008,percentage,1,540,540
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T009,percentage,1,127.5,127.5
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T010,percentage,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T011,percentage,1,1408,1408
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T012,percentage,1,119,119
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T013,percentage,1,528,528
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T014,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T015,percentage,0,552.5,557.50
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T016,percentage,1,672,672
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T017,percentage,1,2560,2560
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T018,percentage,1,422.4,422.4
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T019,percentage,1,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T020,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T021,percentage,1,108,108
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T022,percentage,0,196.8,192
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T023,percentage,1,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T024,percentage,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T025,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T026,percentage,1,352,352
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T027,percentage,1,960,960
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T028,percentage,1,324,324
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T029,percentage,1,420,420
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T030,percentage,0,849.6,856
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T031,percentage,1,476,476
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T032,percentage,1,1100,1100
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T033,percentage,1,1560,1560
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T034,percentage,1,196,196
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T035,percentage,1,156,156
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T036,word_problem,0,4374,486
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T037,word_problem,1,3500,3500
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T038,word_problem,0,3360,840
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T039,word_problem,0,4200,770
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T040,word_problem,0,1728,576
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T041,word_problem,1,3600,3600
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T042,word_problem,0,12600,1890
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T043,word_problem,0,3630,385
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T044,word_problem,0,8064,3360
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T045,word_problem,0,12600,9250
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T046,word_problem,0,7840,11960
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T047,word_problem,0,6720,1680
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T048,word_problem,1,6000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T049,word_problem,0,6480,720
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T050,word_problem,0,4375,875
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T051,word_problem,0,2700,900
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T052,word_problem,0,1680,840
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T053,word_problem,0,6930,7140
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T054,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T055,word_problem,0,6480,540
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T056,word_problem,0,2916,3402
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T057,word_problem,0,3456,576
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T058,word_problem,0,4800,1200
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T059,word_problem,1,4200,4200
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T060,word_problem,0,5250,4250
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T061,word_problem,0,4410,1190
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T062,word_problem,0,4752,4956
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T063,word_problem,0,6000,600
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T064,word_problem,0,5000,500
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T065,word_problem,0,10080,840
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T066,conversion,1,2160,2160
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T067,conversion,0,1152,384
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T068,conversion,1,630,630
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T069,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T070,conversion,1,900,900
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T071,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T072,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T073,conversion,1,1440,1440
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T074,conversion,0,864,288
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T075,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T076,conversion,1,24000,24000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T077,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T078,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T079,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T080,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T081,conversion,0,60000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T082,conversion,1,36000,36000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T083,conversion,1,15000,15000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T084,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T085,conversion,1,105,105
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T086,conversion,1,360,360
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T087,conversion,1,7000,7000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T088,conversion,1,72,72
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T089,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T090,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T091,date,1,25 April 2026,25 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T092,date,0,10 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T093,date,0,27 April 2026,30 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T094,date,0,26 November 2026,25 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T095,date,0,08 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T096,date,0,11 November 2026,10 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T097,date,0,16 March 2026,23 March 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T098,date,0,01 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T099,date,0,16 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T100,date,0,12 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T101,date,1,24 June 2026,24 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T102,date,1,25 July 2026,25 July 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T103,date,0,14 November 2026,13 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T104,date,0,06 February 2027,14 February 2027
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T105,date,0,08 May 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T106,date,1,30 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T107,date,0,05 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T108,date,0,08 October 2026,14 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T109,date,0,10 August 2026,19 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T110,date,0,17 December 2026,28 December 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T111,date,0,13 January 2027,30 January 2027
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T112,date,0,07 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T113,date,0,26 August 2026,30 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T114,date,0,26 January 2026,25 January 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T115,date,0,18 September 2026,17 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T116,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T117,table,0,1669,1679
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T118,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T119,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T120,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T121,table,0,503,502
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T122,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T123,table,1,South,South
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T124,table,1,1914,1914
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T125,table,0,499,316
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T126,table,1,1865,1865
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T127,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T128,table,1,2623,2623
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T129,table,1,617,617
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T130,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T131,table,0,529,289
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T132,table,0,2156,2146
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T133,table,1,East,East
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T134,table,0,504,404
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T135,table,0,South,East
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T136,table,1,637,637
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T137,table,0,479,483
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T138,table,0,1792,1790
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T139,table,1,492,492
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T140,table,0,760,459
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T141,table,1,473,473
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T142,table,0,Central,North
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T143,table,1,South,South: 265
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T144,table,1,294,294
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T145,table,1,160,160
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T146,logic,0,Devon,2
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T147,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T148,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T149,logic,1,Frankie,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T150,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T151,logic,0,Devon,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T152,logic,0,Gray,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T153,logic,0,Casey,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T154,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T155,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T156,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T157,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T158,logic,0,Devon,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T159,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T160,logic,0,Bailey,2
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T161,logic,0,Devon,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T162,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T163,logic,0,Frankie,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T164,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T165,logic,0,Bailey,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T166,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T167,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T168,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T169,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T170,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T171,rate,1,2,2
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T172,rate,1,10,10
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T173,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T174,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T175,rate,1,180,180
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T176,rate,1,1.2,1.2
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T177,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T178,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T179,rate,1,3,3
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T180,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T181,rate,1,3.2,3.2
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T182,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T183,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T184,rate,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T185,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T186,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T187,rate,1,5,5
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T188,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T189,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T190,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T191,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T192,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T193,rate,0,2.66667,2.67
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T194,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T195,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T196,rate,1,4.5,4.5
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T197,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T198,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T199,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,S10,first-time user,T200,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T001,percentage,0,3480,3420
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T002,percentage,1,312.5,312.5
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T003,percentage,1,288,288
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T004,percentage,0,1044,1053
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T005,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T006,percentage,1,26.4,26.4
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T007,percentage,0,697,687
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T008,percentage,1,540,540
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T009,percentage,1,127.5,127.5
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T010,percentage,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T011,percentage,1,1408,1408
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T012,percentage,1,119,119
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T013,percentage,1,528,528
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T014,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T015,percentage,0,552.5,557.5
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T016,percentage,1,672,672
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T017,percentage,1,2560,2560
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T018,percentage,1,422.4,422.4
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T019,percentage,1,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T020,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T021,percentage,1,108,108
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T022,percentage,0,196.8,192
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T023,percentage,1,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T024,percentage,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T025,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T026,percentage,1,352,352
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T027,percentage,1,960,960
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T028,percentage,1,324,324
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T029,percentage,1,420,420
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T030,percentage,0,849.6,846
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T031,percentage,1,476,476
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T032,percentage,1,1100,1100
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T033,percentage,1,1560,1560
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T034,percentage,1,196,196
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T035,percentage,1,156,156
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T036,word_problem,0,4374,486
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T037,word_problem,1,3500,3500
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T038,word_problem,0,3360,840
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T039,word_problem,0,4200,1470
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T040,word_problem,0,1728,576
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T041,word_problem,0,3600,900
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T042,word_problem,0,12600,1890
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T043,word_problem,0,3630,385
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T044,word_problem,0,8064,3360
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T045,word_problem,0,12600,1890
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T046,word_problem,0,7840,1190
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T047,word_problem,0,6720,1680
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T048,word_problem,1,6000,6000
